별점,날짜,내용,정제된_내용,요일,리뷰길이,tfidf_같이,tfidf_계속,tfidf_공간,tfidf_공간이,tfidf_공포,tfidf_공포영화,tfidf_그냥,tfidf_기분,tfidf_끝나고,tfidf_너무,tfidf_느낌,tfidf_뭔가,tfidf_백룸,tfidf_보고,tfidf_보는,tfidf_봤는데,tfidf_영화,tfidf_영화가,tfidf_영화는,tfidf_영화를,tfidf_오랜만에,tfidf_이거,tfidf_이런,tfidf_있는,tfidf_재밌게,tfidf_정말,tfidf_주는,tfidf_진짜,tfidf_추천,tfidf_하는
10,2026-05-27 10:28:00,파운드 푸티지 장면이 인상 깊었음. 남들은 유튜브 영상이랑 다를 게 없다고 까는데 오히려 이런 점이 백룸 세계 속 몰입감과 공포감을 극대화시키는 듯. 공포영화치고 갑툭튀나 고어 없이 심리적 압박감으로만 쪼여오는 게 신선했음.,파운드 푸티지 장면이 인상 깊었음 남들은 유튜브 영상이랑 다를 게 없다고 까는데 오히려 이런 점이 백룸 세계 속 몰입감과 공포감을 극대화시키는 듯 공포영화치고 갑툭튀나 고어 없이 심리적 압박감으로만 쪼여오는 게 신선했음,Wednesday,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6390851064674145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7691360261303156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 10:50:00,진짜 비현실 같은데 현실적인 공포로 다가와서 진짜 무섭고 놀랐음. 감독이 천재인듯,진짜 비현실 같은데 현실적인 공포로 다가와서 진짜 무섭고 놀랐음 감독이 천재인듯,Wednesday,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,2026-05-27 11:17:00,괴담매니아는 무조건보세요,괴담매니아는 무조건보세요,Wednesday,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 10:38:00,간만에 손에 땀났네ㅡ.ㅡ,간만에 손에 땀났네,Wednesday,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 11:23:00,익숙한 공간인데 계속 뭔가 잘못 된 느낌..백룸 특유의 기괴한 공포를 영화로 잘 살림 공포영화 좋아하는 사람이라면 강추!,익숙한 공간인데 계속 뭔가 잘못 된 느낌백룸 특유의 기괴한 공포를 영화로 잘 살림 공포영화 좋아하는 사람이라면 강추,Wednesday,67,0.0,0.5557703724420726,0.0,0.0,0.0,0.5701929809686787,0.0,0.0,0.0,0.0,0.0,0.6049787248901005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 11:01:00,A24가 케인 파슨스를 데려다 영화를 찍을 수 밖에 없는 이유,a가 케인 파슨스를 데려다 영화를 찍을 수 밖에 없는 이유,Wednesday,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 11:42:00,오랜만에 신선한 영화 잘봤습니다,오랜만에 신선한 영화 잘봤습니다,Wednesday,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55380594960913,0.0,0.0,0.0,0.8326457651231582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 11:04:00,유튜브로 봤을때보다 공포가 5배는 커지는거 같음보는 동아누긴장해서 팝콘 한입도 안먹었어요ㅋㅋ,유튜브로 봤을때보다 공포가 배는 커지는거 같음보는 동아누긴장해서 팝콘 한입도 안먹었어요,Wednesday,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 11:26:00,보면서 숨 막히는 영화는 오랜만인듯ㄹㅇ 스릴러 그 자체,보면서 숨 막히는 영화는 오랜만인듯 스릴러 그 자체,Wednesday,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 09:37:00,기대를  너무 많이 했나 백룸  ... 화이팅,기대를  너무 많이 했나 백룸   화이팅,Wednesday,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6628590742247586,0.0,0.0,0.7487441804233912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 19:59:00,진짜 잼써요.. 동생이랑 봤는데… 올반에 쫄깃한 영화 봤네요묘한…공포에요 ㅋㅋ,진짜 잼써요 동생이랑 봤는데 올반에 쫄깃한 영화 봤네요묘한공포에요,Wednesday,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7525738323394702,0.4656353867984494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4656353867984494,0.0,0.0
9,2026-05-27 10:33:00,백룸의 공간 스케일에 비해 공포 수위도 낮고 내용 전개 및 결말이 전반적으로 아쉬움.. (쿠키영상 없음),백룸의 공간 스케일에 비해 공포 수위도 낮고 내용 전개 및 결말이 전반적으로 아쉬움 쿠키영상 없음,Wednesday,58,0.0,0.0,0.7433354210881477,0.0,0.6689188678425106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 11:02:00,기대한 것 보다 백룸의 이해가 높아서 좋았어요,기대한 것 보다 백룸의 이해가 높아서 좋았어요,Wednesday,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 11:32:00,몰입감 미쳤네.... 조여오는 기분이 너무 무서움,몰입감 미쳤네 조여오는 기분이 너무 무서움,Wednesday,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 11:31:00,보면서 알았음 내가 다한증 있다는 걸,보면서 알았음 내가 다한증 있다는 걸,Wednesday,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 11:25:00,공포영화 잘 보는 편인데도 이거 진짜 무섭네요...,공포영화 잘 보는 편인데도 이거 진짜 무섭네요,Wednesday,28,0.0,0.0,0.0,0.0,0.0,0.5353881289665927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5506273318862525,0.0,0.0,0.0,0.0,0.0,0.0,0.5353881289665927,0.0,0.0,0.0,0.0,0.0,0.3514664195952849,0.0,0.0
10,2026-05-28 01:51:00,너무 좋다 감독이 백룸이라는 콘셉트를 너무 잘 이해하고있는것같음. 너무너무 좋음! 생각보다 심오해서 더 좋았음. 생각할 수록 재미있는 영화,너무 좋다 감독이 백룸이라는 콘셉트를 너무 잘 이해하고있는것같음 너무너무 좋음 생각보다 심오해서 더 좋았음 생각할 수록 재미있는 영화,Thursday,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9152663168867579,0.0,0.0,0.0,0.0,0.0,0.0,0.4028493132333092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 19:13:00,분위기랑 공간 연출은 괜찮은데스토리는 살짝 난해했음 ㅋㅋ근데 백룸 특유의 불쾌한 감성 좋아하면 볼만함,분위기랑 공간 연출은 괜찮은데스토리는 살짝 난해했음 근데 백룸 특유의 불쾌한 감성 좋아하면 볼만함,Wednesday,56,0.0,0.0,0.7691360261303156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6390851064674145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 19:23:00,인생영화네여 꼭한번 보시길 보고 관람평부탁^,인생영화네여 꼭한번 보시길 보고 관람평부탁,Wednesday,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 20:17:00,오랜만에 역대급으로 몰입해서 본 영화예요 공포 영화 보고 소름 돋은 거 진짜 오랜만이네요,오랜만에 역대급으로 몰입해서 본 영화예요 공포 영화 보고 소름 돋은 거 진짜 오랜만이네요,Wednesday,49,0.0,0.0,0.0,0.0,0.48518091271277597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49526544467660766,0.0,0.0,0.34912706795964,0.0,0.0,0.0,0.5249116135925075,0.0,0.0,0.0,0.0,0.0,0.0,0.34912706795964,0.0,0.0
9,2026-05-27 13:59:00,이렇게 상영관이 조용했던 영화는 처음이다,이렇게 상영관이 조용했던 영화는 처음이다,Wednesday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-28 02:15:00,진짜 너무 너무 재미있어요,진짜 너무 너무 재미있어요,Thursday,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9152663168867579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028493132333092,0.0,0.0
9,2026-05-27 21:44:00,ㄹㅇ 소리로 숨을 조이는 영화….개인적으로 갑툭튀많은 영화보다 재밌게 본듯,소리로 숨을 조이는 영화개인적으로 갑툭튀많은 영화보다 재밌게 본듯,Wednesday,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 20:24:00,오랜만에 몰입감 진짜 최고시다!!!! 공강 압박감이 말도 못함….ㅠㅠㅠ방탈출 매니아인 남편 아주 난리났음….휴!!!,오랜만에 몰입감 진짜 최고시다 공강 압박감이 말도 못함방탈출 매니아인 남편 아주 난리났음휴,Wednesday,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8326457651231582,0.0,0.0,0.0,0.0,0.0,0.0,0.55380594960913,0.0,0.0
10,2026-05-28 00:48:00,너무너무재밋고무섭고소름끼침두시간이아깝지않아요,너무너무재밋고무섭고소름끼침두시간이아깝지않아요,Thursday,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 19:24:00,생각보다 심오했던것 같음,생각보다 심오했던것 같음,Wednesday,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 19:14:00,이런 장르물 되게 좋아했었는데 영화화된거 보니까 되게 쫄깃하네요 ㄷㄷ 방에서 자꾸 뒤돌아보게됨,이런 장르물 되게 좋아했었는데 영화화된거 보니까 되게 쫄깃하네요  방에서 자꾸 뒤돌아보게됨,Wednesday,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 17:08:00,완벽하지 않는 세계에서 완벽하지 않은 나를 마주한....변하지 않아도 된다니..,완벽하지 않는 세계에서 완벽하지 않은 나를 마주한변하지 않아도 된다니,Wednesday,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 12:13:00,현실같은 공간이라 소름돋고 분위기가 공포였음ㅠ 공포영화는 이런맛으로 봐야댐,현실같은 공간이라 소름돋고 분위기가 공포였음 공포영화는 이런맛으로 봐야댐,Wednesday,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-05-28 01:56:00,A24 영화 특유의 색이 진함. 그냥 딱 a24느낌 뇌절없어서 좋았어요. 그리고 백룸 가지고 스토리랄게 있을까 했는데 있네요.. 아름다웠습니다,a 영화 특유의 색이 진함 그냥 딱 a느낌 뇌절없어서 좋았어요 그리고 백룸 가지고 스토리랄게 있을까 했는데 있네요 아름다웠습니다,Thursday,79,0.0,0.0,0.0,0.0,0.0,0.0,0.6787226619481806,0.0,0.0,0.0,0.0,0.0,0.5792643487761621,0.0,0.0,0.0,0.4514292440625714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-29 12:17:00,심리적인 압박감으로 승부하는 영화라 개인적으로 내 스타일..,심리적인 압박감으로 승부하는 영화라 개인적으로 내 스타일,Friday,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 19:40:00,연출 공포 분위기 개미침 ㄷㄷ,연출 공포 분위기 개미침,Wednesday,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 16:52:00,"초, 중반까지 원작의 요소를 지키면서 전개가 중반을 넘어서면서 부터는 백룸이란 것에 대한 감독의 해석을 넣은 듯 했습니다. 뭐라 한마디로 표현하기도 어렵고 정의를 내릴 수 없는 게 백룸의 매력이라고 생각하는데 흥미롭게 잘 봤습니다. 영화 끝나고 나오면서도 이걸 뭐라고 표현해야 하나? 하는 감정이 불쾌하기 보단 재밌었습니다.",초 중반까지 원작의 요소를 지키면서 전개가 중반을 넘어서면서 부터는 백룸이란 것에 대한 감독의 해석을 넣은 듯 했습니다 뭐라 한마디로 표현하기도 어렵고 정의를 내릴 수 없는 게 백룸의 매력이라고 생각하는데 흥미롭게 잘 봤습니다 영화 끝나고 나오면서도 이걸 뭐라고 표현해야 하나 하는 감정이 불쾌하기 보단 재밌었습니다,Wednesday,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642915797546013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4163154507480454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642915797546013
10,2026-05-28 20:55:00,잘 안남기는데 재밌네요 ㅎㅎ강추!!,잘 안남기는데 재밌네요 강추,Thursday,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-28 16:16:00,스토리가 아주 여운이 남는 공포영화. 무조건 보세요. 땀까지 남,스토리가 아주 여운이 남는 공포영화 무조건 보세요 땀까지 남,Thursday,35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-28 03:59:00,재밋어요 아주 무섭고 감동스러워요,재밋어요 아주 무섭고 감동스러워요,Thursday,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-28 13:21:00,기다렸던 영화인데 진짜 장난아님..폐쇄된 공간이 주는 무서움이란게 이런건가 싶음연기 영상미 영화가 주는 분위기 전부 미쳤으니까 꼭꼭 보시길..,기다렸던 영화인데 진짜 장난아님폐쇄된 공간이 주는 무서움이란게 이런건가 싶음연기 영상미 영화가 주는 분위기 전부 미쳤으니까 꼭꼭 보시길,Thursday,79,0.0,0.0,0.0,0.4101113709853997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39876109823250727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7773494640484334,0.2617748281796667,0.0,0.0
10,2026-05-28 10:54:00,초반은 좀 천천히 가는데 그 분위기 쌓이는 맛이 있음..,초반은 좀 천천히 가는데 그 분위기 쌓이는 맛이 있음,Thursday,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 21:39:00,개큰감명과감탄을느낌,개큰감명과감탄을느낌,Wednesday,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 20:55:00,저무서워서잠못잘거같아요,저무서워서잠못잘거같아요,Wednesday,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 20:26:00,아무 의미 없는 영화 그래서 빽룸인 영화 이해하지 마세요. 의미가 없어요.,아무 의미 없는 영화 그래서 빽룸인 영화 이해하지 마세요 의미가 없어요,Wednesday,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2026-06-01 17:21:00,새로운 시도는  좋은데영화가 무엇을 얘기 할려고 하는지  모르겠음,새로운 시도는  좋은데영화가 무엇을 얘기 할려고 하는지  모르겠음,Monday,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-06-01 17:11:00,백룸은 유투브로 끝냈어야한다... 보다자다,백룸은 유투브로 끝냈어야한다 보다자다,Monday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 21:22:00,아니 내가보기전에 평점이6점대여서 기대하나도안하고봤는데 이거진짜레전든데 말로표현을못하겠어 분위기랑 사운드로 주는 공포감이 진짜 충격이였음,아니 내가보기전에 평점이점대여서 기대하나도안하고봤는데 이거진짜레전든데 말로표현을못하겠어 분위기랑 사운드로 주는 공포감이 진짜 충격이였음,Wednesday,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8294227936824909,0.5586213648974877,0.0,0.0
9,2026-05-28 10:52:00,중간부터는 나도 같이 길 잃은 기분 들었음 ㅋㅋㅋ,중간부터는 나도 같이 길 잃은 기분 들었음,Thursday,27,0.6965969052080535,0.0,0.0,0.0,0.0,0.0,0.0,0.7174627179544328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 20:17:00,뻔할 수도 있는 소재를 심리적 스토리로 잘 풀어냈다,뻔할 수도 있는 소재를 심리적 스토리로 잘 풀어냈다,Wednesday,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 15:45:00,미쳤다 2026 최고의 영화,미쳤다  최고의 영화,Wednesday,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-28 00:48:00,처음 감상평 남깁니다 회수 안된 부분들이 있긴 한데 신박하고 재밌어요,처음 감상평 남깁니다 회수 안된 부분들이 있긴 한데 신박하고 재밌어요,Thursday,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-27 20:17:00,귀막고 보면 안무서운 ㅋㅋㅋㅋ 소리가 진짜 무서워요영상 자체가 무서운건 아니고 기괴한?? 재밌어요. 아이맥스로 보면 더 재밌을것같아요,귀막고 보면 안무서운  소리가 진짜 무서워요영상 자체가 무서운건 아니고 기괴한 재밌어요 아이맥스로 보면 더 재밌을것같아요,Wednesday,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,2026-05-27 19:31:00,봉준호감독이 과거 인터뷰에서 보고나면 오만가지 생각이 나는 영화를 만들고 싶다는 얘기를 하는걸 본적이 있는데 이 영화가 바로 오만가지 생각을 하게하는 영화가 아닌가 싶습니다,봉준호감독이 과거 인터뷰에서 보고나면 오만가지 생각이 나는 영화를 만들고 싶다는 얘기를 하는걸 본적이 있는데 이 영화가 바로 오만가지 생각을 하게하는 영화가 아닌가 싶습니다,Wednesday,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88338879800859,0.0,0.46864083427816905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2026-06-30 23:21:00,이 뭔가 싶음.. 아쉽네. 많이,이 뭔가 싶음 아쉽네 많이,Tuesday,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-11 12:16:00,아 진짜 큰일났네 상영 5분전인데 나 혼자 있다 관객....하 야발,아 진짜 큰일났네 상영 분전인데 나 혼자 있다 관객하 야발,Thursday,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,2026-06-07 17:37:00,그래서 그 공간은 어디죠? 그래서 그 회사는 뭐죠? 그래서 주인공 서사는요?,그래서 그 공간은 어디죠 그래서 그 회사는 뭐죠 그래서 주인공 서사는요,Sunday,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2026-06-06 23:21:00,"백룸 하나도 모르고 보면 ""그래서 이게 뭔데.."" 하는 타이밍에 영화가 끝나버림 그래도 한 가지 확실한 건 백룸을 봤든 안 봤든 영화를 보고 나면 정신병을 얻을 수 있다는거..",백룸 하나도 모르고 보면 그래서 이게 뭔데 하는 타이밍에 영화가 끝나버림 그래도 한 가지 확실한 건 백룸을 봤든 안 봤든 영화를 보고 나면 정신병을 얻을 수 있다는거,Saturday,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3873082482087035,0.42817779551827145,0.0,0.0,0.0,0.45978472126044606,0.0,0.48783479221287473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4661237195173551
10,2026-06-03 18:17:00,설정 자체가 흥미로워서 좋았어요!!,설정 자체가 흥미로워서 좋았어요,Wednesday,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2026-06-03 18:11:00,연출이 깔끔 기대치보다 훨씬 위였슨~,연출이 깔끔 기대치보다 훨씬 위였슨,Wednesday,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 09:43:00,기대 안 하고 봤다가 만족했습니다.,기대 안 하고 봤다가 만족했습니다,Wednesday,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
